,Unnamed: 0,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
8486,6830,31,admin.,divorced,secondary,no,525,no,yes,telephone,19,nov,278,7,-1,0,unknown,no
8487,9408,28,self-employed,single,secondary,no,131,yes,no,unknown,23,may,407,14,-1,0,unknown,no
8488,1384,31,unknown,married,secondary,no,111,no,no,cellular,21,nov,504,2,93,2,failure,yes
8489,914,47,services,married,secondary,no,405,no,yes,cellular,8,aug,994,2,-1,0,unknown,yes
8490,5710,34,technician,married,secondary,no,1795,yes,no,cellular,29,aug,201,2,-1,0,unknown,no
8491,1156,49,admin.,married,secondary,no,10250,yes,no,telephone,24,oct,97,1,-1,0,unknown,yes
8492,638,40,entrepreneur,divorced,secondary,no,2998,yes,no,cellular,18,jul,623,3,-1,0,unknown,yes
8493,1930,32,services,single,secondary,no,133,no,no,cellular,15,apr,171,1,-1,0,unknown,yes
8494,5549,30,technician,single,secondary,no,0,no,no,cellular,13,aug,173,4,562,1,failure,no
8495,10248,38,services,married,secondary,no,4392,no,no,cellular,31,jul,32,2,-1,0,unknown,no
8496,6309,61,self-employed,married,tertiary,no,4162,no,no,cellular,10,nov,185,1,-1,0,unknown,no
8497,6510,52,technician,married,secondary,no,470,no,no,cellular,27,aug,60,8,-1,0,unknown,no
8498,9318,36,technician,married,secondary,no,146,yes,yes,unknown,15,may,284,2,-1,0,unknown,no
8499,885,42,technician,married,tertiary,no,14282,yes,no,cellular,6,aug,649,4,-1,0,unknown,yes
8500,738,28,unemployed,single,tertiary,no,497,yes,no,cellular,24,jul,1602,6,-1,0,unknown,yes
8501,10282,57,retired,married,tertiary,no,34,no,yes,cellular,28,jan,139,1,-1,0,unknown,no
8502,10108,58,services,married,secondary,no,2745,yes,no,cellular,7,may,161,1,324,2,failure,no
8503,3882,64,retired,married,primary,no,43,no,no,cellular,10,dec,232,1,-1,0,unknown,yes
8504,4029,34,admin.,married,tertiary,no,0,no,no,cellular,28,jan,155,2,-1,0,unknown,yes
8505,9393,34,blue-collar,married,secondary,no,315,no,no,cellular,4,may,76,4,89,3,success,no
8506,8954,33,admin.,single,secondary,no,901,no,no,cellular,3,feb,18,5,6,3,other,no
8507,8691,28,admin.,married,secondary,no,-97,yes,no,cellular,29,jan,79,1,225,2,success,no
8508,9819,42,technician,single,tertiary,no,3908,yes,no,telephone,4,feb,43,5,-1,0,unknown,no
8509,10520,47,blue-collar,married,primary,no,2269,yes,no,cellular,18,may,132,1,279,2,failure,no
8510,5317,39,housemaid,divorced,secondary,no,7783,no,no,unknown,9,jun,108,2,-1,0,unknown,no
8511,10288,30,blue-collar,married,secondary,no,-109,yes,yes,cellular,7,may,160,4,-1,0,unknown,no
8512,5568,38,blue-collar,single,primary,no,0,yes,yes,cellular,8,may,84,1,290,1,failure,no
8513,38,31,admin.,married,secondary,no,307,yes,no,unknown,9,may,538,1,-1,0,unknown,yes
8514,2997,32,management,single,tertiary,no,718,yes,no,cellular,15,jun,95,1,-1,0,unknown,yes
8515,6267,48,blue-collar,married,primary,no,551,yes,yes,cellular,17,apr,1064,3,303,5,failure,no
8516,288,30,admin.,divorced,secondary,no,377,yes,no,unknown,4,jun,524,15,-1,0,unknown,yes
8517,10533,31,technician,single,tertiary,no,44,no,no,cellular,28,aug,16,13,-1,0,unknown,no
8518,10348,36,technician,single,secondary,no,0,no,no,cellular,21,aug,42,1,-1,0,unknown,no
8519,7595,34,technician,single,secondary,yes,264,no,no,unknown,2,jun,131,2,-1,0,unknown,no
8520,5120,28,admin.,single,secondary,no,127,no,no,cellular,16,sep,1334,2,-1,0,unknown,yes
8521,5202,22,management,single,tertiary,no,104,no,yes,cellular,18,oct,509,1,185,3,success,yes
8522,6170,29,blue-collar,married,secondary,no,2,yes,no,cellular,22,jul,96,1,-1,0,unknown,no
8523,10046,31,services,married,secondary,no,-163,yes,no,cellular,21,jul,200,2,-1,0,unknown,no
8524,11,55,unemployed,divorced,secondary,no,387,yes,no,unknown,6,may,918,1,-1,0,unknown,yes
8525,9658,21,student,single,primary,no,281,no,no,unknown,24,aug,11,1,-1,0,unknown,no
8526,8219,34,blue-collar,single,secondary,no,381,yes,no,cellular,29,jan,83,1,262,1,failure,no
8527,9045,45,admin.,married,secondary,no,-183,yes,no,unknown,16,may,215,3,-1,0,unknown,no
8528,3754,21,student,single,secondary,no,123,no,no,telephone,11,nov,513,1,91,1,success,yes
8529,7561,67,admin.,married,primary,no,1093,no,no,telephone,8,jul,64,3,-1,0,unknown,no
8530,8597,32,services,married,secondary,no,426,yes,yes,cellular,7,may,383,1,339,1,other,no
8531,6139,41,admin.,married,secondary,no,239,yes,no,cellular,28,jul,76,12,-1,0,unknown,no
8532,5246,27,blue-collar,single,primary,no,232,yes,no,cellular,26,oct,701,2,-1,0,unknown,yes
8533,2671,32,management,single,tertiary,no,7290,yes,no,cellular,18,may,357,1,-1,0,unknown,yes
8534,2521,48,services,divorced,secondary,no,-276,yes,yes,cellular,13,may,674,1,-1,0,unknown,yes
8535,5992,28,admin.,married,secondary,no,0,yes,no,cellular,7,may,47,1,-1,0,unknown,no
8536,7462,39,technician,married,secondary,no,6533,yes,no,cellular,9,apr,226,1,-1,0,unknown,no
8537,1298,30,blue-collar,married,secondary,no,501,yes,yes,cellular,20,nov,994,1,177,1,failure,yes
8538,8553,39,self-employed,married,secondary,no,254,no,no,cellular,21,nov,292,3,-1,0,unknown,no
8539,769,49,services,divorced,secondary,no,0,no,no,cellular,28,jul,412,2,-1,0,unknown,yes
8540,6195,57,retired,married,primary,no,243,no,no,cellular,8,aug,108,4,-1,0,unknown,no
8541,9400,32,blue-collar,married,secondary,no,-64,yes,no,cellular,13,may,641,1,-1,0,unknown,no
8542,5690,48,unemployed,married,secondary,no,0,no,no,cellular,18,aug,195,3,-1,0,unknown,no
8543,6809,33,blue-collar,married,secondary,no,-349,yes,no,unknown,6,may,191,1,-1,0,unknown,no
8544,5103,72,retired,married,tertiary,no,3561,no,no,telephone,15,sep,511,3,184,7,success,yes
8545,2943,27,admin.,married,secondary,no,897,no,no,cellular,5,jun,397,1,-1,0,unknown,yes
8546,1997,41,self-employed,married,secondary,no,323,yes,no,cellular,17,apr,949,2,254,6,other,yes
8547,6367,37,blue-collar,married,secondary,no,504,yes,no,cellular,20,apr,87,2,347,2,failure,no
8548,2914,27,management,married,secondary,no,2071,no,no,cellular,4,jun,449,1,-1,0,unknown,yes
8549,8044,33,admin.,divorced,secondary,no,661,yes,no,cellular,4,may,90,4,167,3,failure,no
8550,10517,52,technician,married,secondary,no,5006,yes,no,unknown,15,may,112,1,-1,0,unknown,no
8551,2716,37,services,married,secondary,no,1543,yes,no,cellular,22,may,298,1,10,6,failure,yes
8552,5563,83,retired,divorced,primary,no,2619,no,no,telephone,16,oct,181,2,-1,0,unknown,no
8553,6879,34,blue-collar,single,secondary,no,1156,yes,no,unknown,23,may,234,2,-1,0,unknown,no
8554,1052,53,management,married,tertiary,no,15,no,no,cellular,20,aug,921,2,-1,0,unknown,yes
8555,309,27,management,single,tertiary,no,703,yes,no,unknown,5,jun,590,3,-1,0,unknown,yes
8556,1881,42,entrepreneur,married,secondary,no,0,yes,no,cellular,9,apr,331,1,140,4,failure,yes
8557,7050,45,self-employed,single,secondary,no,2762,yes,no,cellular,15,may,18,6,-1,0,unknown,no
8558,9251,44,blue-collar,married,primary,no,12,yes,no,unknown,16,may,408,10,-1,0,unknown,no
8559,7218,58,housemaid,divorced,primary,no,3858,no,no,telephone,29,jul,53,6,-1,0,unknown,no
8560,691,38,technician,married,secondary,no,0,yes,no,cellular,22,jul,1545,1,-1,0,unknown,yes
8561,7387,36,blue-collar,married,secondary,no,2357,yes,no,unknown,17,jun,228,2,-1,0,unknown,no
8562,7596,56,retired,married,secondary,no,3948,no,no,cellular,3,apr,484,1,135,3,failure,no
8563,1552,28,technician,single,tertiary,no,676,no,no,cellular,5,feb,1138,2,-1,0,unknown,yes
8564,6278,38,entrepreneur,married,secondary,no,8,no,no,unknown,12,jun,339,3,-1,0,unknown,no
8565,2280,41,blue-collar,married,secondary,no,5060,no,no,cellular,4,may,963,1,83,3,success,yes
8566,2300,30,self-employed,married,tertiary,no,2666,no,no,cellular,4,may,781,3,89,1,success,yes
8567,4698,60,retired,married,secondary,no,11,no,no,cellular,29,jun,265,1,586,2,failure,yes
8568,4043,77,retired,married,tertiary,no,7802,no,no,telephone,1,feb,483,2,-1,0,unknown,yes
8569,7951,46,blue-collar,married,secondary,no,0,yes,no,cellular,23,jul,122,1,-1,0,unknown,no
8570,2965,55,management,divorced,tertiary,no,9756,yes,no,cellular,5,jun,103,2,95,1,other,yes
8571,10547,50,services,married,secondary,no,2420,yes,no,cellular,20,apr,102,6,235,13,failure,no
8572,8958,52,entrepreneur,married,tertiary,no,0,no,no,unknown,19,jun,163,3,-1,0,unknown,no
8573,6072,30,management,single,secondary,no,209,no,no,cellular,18,aug,243,9,-1,0,unknown,no
8574,2425,42,management,married,tertiary,no,-556,yes,yes,cellular,8,may,682,3,347,3,failure,yes
8575,9975,32,technician,married,secondary,no,344,yes,no,cellular,9,apr,68,3,140,2,failure,no
8576,3954,47,admin.,single,secondary,no,3696,no,no,cellular,12,jan,758,4,-1,0,unknown,yes
8577,4251,32,management,single,tertiary,no,354,no,no,cellular,4,mar,177,2,133,5,other,yes
8578,6850,32,management,married,tertiary,no,644,yes,yes,unknown,8,may,477,2,-1,0,unknown,no
8579,7196,26,admin.,married,secondary,no,0,no,no,unknown,27,may,755,1,-1,0,unknown,no
8580,5804,34,blue-collar,single,secondary,no,39,no,no,cellular,18,jul,138,3,-1,0,unknown,no
8581,5078,48,technician,married,primary,no,235,no,no,cellular,9,sep,386,2,191,3,success,yes
8582,8375,35,unemployed,married,secondary,no,194,yes,no,cellular,12,may,192,3,-1,0,unknown,no
8583,8450,29,services,married,secondary,no,57,yes,no,telephone,21,jul,342,9,-1,0,unknown,no
8584,6521,59,management,divorced,tertiary,no,-76,yes,yes,unknown,6,may,264,1,-1,0,unknown,no
8585,7824,34,management,single,tertiary,no,556,yes,no,cellular,20,apr,143,2,-1,0,unknown,no
8586,4996,67,housemaid,divorced,secondary,no,5275,no,no,cellular,13,aug,222,4,-1,0,unknown,yes
8587,1048,47,management,married,tertiary,no,600,no,no,cellular,19,aug,290,15,-1,0,unknown,yes
8588,2267,40,management,married,tertiary,no,158,no,no,telephone,30,apr,712,2,-1,0,unknown,yes
8589,4820,24,student,single,secondary,no,1234,no,no,cellular,21,jul,314,1,156,2,success,yes
8590,698,39,blue-collar,single,secondary,no,0,no,no,cellular,22,jul,864,4,-1,0,unknown,yes
8591,5251,24,student,single,secondary,no,822,no,no,cellular,27,oct,184,1,91,2,failure,yes
8592,8567,38,technician,single,tertiary,no,4325,yes,no,unknown,6,may,87,1,-1,0,unknown,no
8593,3174,58,unemployed,married,secondary,no,687,yes,no,cellular,7,aug,221,1,99,2,success,yes
8594,8179,43,blue-collar,married,secondary,no,408,yes,no,unknown,14,sep,6,1,838,3,other,no
8595,7220,50,blue-collar,married,primary,no,414,yes,no,unknown,29,may,121,1,-1,0,unknown,no
8596,8601,33,admin.,divorced,secondary,no,661,yes,no,cellular,18,nov,411,1,173,2,other,no
8597,5708,43,management,married,tertiary,no,445,no,yes,unknown,20,jun,196,4,-1,0,unknown,no
8598,9002,40,blue-collar,married,secondary,no,316,yes,no,unknown,7,may,266,2,-1,0,unknown,no
8599,4728,60,technician,married,secondary,no,259,no,no,cellular,6,jul,396,1,386,2,success,yes
8600,2360,29,admin.,single,secondary,no,266,yes,no,cellular,6,may,540,1,-1,0,unknown,yes
8601,1663,39,technician,married,secondary,no,2266,no,no,cellular,18,feb,208,4,-1,0,unknown,yes
8602,6348,29,management,single,tertiary,no,144,yes,no,unknown,2,jun,105,3,-1,0,unknown,no
8603,9847,42,management,divorced,tertiary,no,357,yes,no,cellular,8,may,39,1,-1,0,unknown,no
8604,4756,31,management,single,tertiary,no,2907,yes,no,cellular,12,jul,248,1,194,3,failure,yes
8605,4206,48,housemaid,married,tertiary,no,5473,no,no,cellular,24,feb,127,2,184,2,success,yes
8606,10398,49,services,married,secondary,no,4697,yes,no,cellular,31,jul,66,1,-1,0,unknown,no
8607,6618,37,management,married,tertiary,no,11265,no,no,unknown,18,jun,417,1,-1,0,unknown,no
8608,6109,38,management,married,tertiary,no,881,no,yes,unknown,6,jun,79,2,-1,0,unknown,no
8609,1361,34,blue-collar,married,primary,no,3527,yes,no,cellular,21,nov,1022,1,-1,0,unknown,yes
8610,6134,27,admin.,single,tertiary,no,3672,yes,no,cellular,15,may,157,2,351,5,failure,no
8611,9538,26,services,married,secondary,yes,27,yes,no,telephone,15,jul,49,3,-1,0,unknown,no
8612,4832,37,technician,single,tertiary,no,0,yes,no,cellular,23,jul,366,6,-1,0,unknown,yes
8613,8869,48,management,single,tertiary,no,940,no,no,unknown,23,jun,216,3,-1,0,unknown,no
8614,3663,30,management,married,tertiary,no,944,no,no,cellular,29,oct,251,2,-1,0,unknown,yes
8615,8356,40,management,married,tertiary,no,3812,no,no,cellular,6,aug,58,4,-1,0,unknown,no
8616,10393,43,services,married,tertiary,no,2764,no,no,cellular,11,aug,270,2,-1,0,unknown,no
8617,6105,26,blue-collar,single,secondary,no,96,yes,no,unknown,12,may,181,2,-1,0,unknown,no
8618,8427,27,management,married,tertiary,no,9630,yes,no,cellular,25,jul,190,4,-1,0,unknown,no
8619,7472,31,technician,single,secondary,no,391,no,no,cellular,13,aug,336,2,-1,0,unknown,no
8620,7856,55,blue-collar,married,secondary,no,3919,no,no,cellular,16,jul,26,2,-1,0,unknown,no
8621,6034,51,services,married,secondary,no,1191,no,yes,cellular,17,nov,214,1,-1,0,unknown,no
8622,7746,37,blue-collar,married,primary,no,623,no,no,cellular,26,mar,267,2,-1,0,unknown,no
8623,4707,32,student,single,tertiary,no,64,no,no,cellular,30,jun,598,4,105,5,failure,yes
8624,6029,50,management,divorced,tertiary,no,151,no,no,cellular,9,jun,103,4,-1,0,unknown,no
8625,9800,43,unknown,married,unknown,no,1517,no,no,unknown,20,jun,45,1,-1,0,unknown,no
8626,4735,70,retired,married,primary,no,2795,no,no,cellular,8,jul,480,1,181,2,success,yes
8627,2296,45,technician,married,secondary,no,1998,no,no,cellular,4,may,237,5,-1,0,unknown,yes
8628,2977,31,technician,single,tertiary,no,252,no,no,cellular,8,jun,107,3,-1,0,unknown,yes
8629,979,33,management,single,tertiary,no,87,no,no,cellular,12,aug,978,1,-1,0,unknown,yes
8630,5131,41,technician,married,secondary,no,1819,no,no,cellular,22,sep,397,1,371,3,failure,yes
8631,7281,28,self-employed,single,tertiary,no,270,yes,no,cellular,7,may,49,2,345,2,failure,no
8632,2657,40,admin.,single,secondary,no,2040,yes,no,cellular,18,may,906,2,350,2,failure,yes
8633,4932,34,admin.,divorced,secondary,no,661,yes,no,cellular,5,aug,245,2,183,10,failure,yes
8634,4969,24,student,single,secondary,no,1925,no,no,cellular,11,aug,1363,1,-1,0,unknown,yes
8635,1666,44,management,married,primary,no,558,no,no,cellular,19,feb,268,5,-1,0,unknown,yes
8636,2875,32,self-employed,married,secondary,no,409,no,no,cellular,3,jun,115,2,86,2,success,yes
8637,10080,50,technician,married,secondary,no,0,no,no,telephone,22,aug,295,5,-1,0,unknown,no
8638,10350,43,blue-collar,married,secondary,no,3549,yes,no,cellular,15,may,7,5,-1,0,unknown,no
8639,8479,43,unemployed,married,primary,no,960,yes,yes,unknown,15,may,241,2,-1,0,unknown,no
8640,7015,39,management,single,secondary,no,4278,yes,no,cellular,19,nov,43,1,111,2,other,no
8641,3466,73,retired,married,primary,no,934,no,no,cellular,14,sep,961,5,-1,0,unknown,yes
8642,6738,42,technician,married,secondary,no,1539,no,no,cellular,19,jun,63,5,211,2,failure,no
8643,6003,40,management,single,secondary,no,9916,no,no,cellular,18,nov,411,3,8,1,failure,no
8644,1429,41,management,single,secondary,no,3234,yes,no,cellular,30,jan,2770,1,-1,0,unknown,yes
8645,8191,29,management,married,tertiary,no,7832,yes,no,unknown,27,may,304,2,-1,0,unknown,no
8646,1815,27,management,single,tertiary,no,831,no,no,cellular,30,mar,1081,2,-1,0,unknown,yes
8647,7917,35,blue-collar,single,secondary,no,142,yes,no,cellular,7,may,266,2,168,1,failure,no
8648,978,39,management,married,tertiary,no,271,yes,no,cellular,12,aug,1344,1,-1,0,unknown,yes
8649,3909,68,retired,married,secondary,no,1443,no,no,telephone,21,dec,2062,2,257,1,success,yes
8650,8388,54,retired,divorced,primary,no,477,yes,no,unknown,19,may,335,4,-1,0,unknown,no
8651,1589,51,technician,married,tertiary,no,1347,yes,yes,cellular,10,feb,160,1,243,1,failure,yes
8652,6419,43,blue-collar,divorced,secondary,no,590,yes,yes,cellular,20,apr,306,2,-1,0,unknown,no
8653,2189,31,management,married,tertiary,no,1812,no,no,cellular,30,apr,461,1,-1,0,unknown,yes
8654,241,46,management,divorced,tertiary,no,14481,yes,no,unknown,30,may,1269,1,-1,0,unknown,yes
8655,1263,32,services,single,secondary,no,2615,no,no,cellular,19,nov,853,1,-1,0,unknown,yes
8656,1650,68,retired,married,secondary,no,445,no,no,cellular,18,feb,475,1,-1,0,unknown,yes
8657,5394,46,management,divorced,secondary,no,-852,no,yes,cellular,29,aug,728,2,-1,0,unknown,no
8658,6930,60,management,married,tertiary,no,36,yes,no,unknown,16,may,194,3,-1,0,unknown,no
8659,2891,29,management,single,tertiary,no,637,yes,no,cellular,3,jun,340,1,119,1,failure,yes
8660,8494,45,management,married,tertiary,no,-192,yes,no,cellular,6,may,138,3,-1,0,unknown,no
8661,8400,46,technician,single,secondary,no,1758,yes,no,cellular,18,nov,109,1,-1,0,unknown,no
8662,1148,40,management,married,tertiary,no,3352,yes,no,telephone,23,oct,138,1,-1,0,unknown,yes
8663,7448,40,blue-collar,single,secondary,no,5483,no,no,cellular,29,jul,76,2,-1,0,unknown,no
8664,2414,47,blue-collar,divorced,primary,no,603,yes,yes,cellular,8,may,1080,1,-1,0,unknown,yes
8665,10111,32,blue-collar,single,secondary,no,-691,yes,yes,unknown,2,jun,53,1,-1,0,unknown,no
8666,8311,38,blue-collar,single,unknown,no,495,yes,no,unknown,8,may,297,1,-1,0,unknown,no
8667,5298,47,admin.,married,secondary,no,257,yes,no,unknown,15,may,484,11,-1,0,unknown,no
8668,3950,31,technician,single,secondary,no,2544,no,no,cellular,12,jan,229,1,279,2,success,yes
8669,4274,33,management,single,tertiary,no,224,no,no,cellular,8,mar,241,2,-1,0,unknown,yes
8670,9510,48,technician,divorced,secondary,no,791,no,no,cellular,7,aug,219,2,-1,0,unknown,no
8671,322,39,self-employed,married,tertiary,no,1047,no,no,unknown,6,jun,554,1,-1,0,unknown,yes
8672,8387,30,admin.,married,secondary,no,-170,yes,yes,unknown,26,may,130,1,-1,0,unknown,no
8673,10376,41,services,married,secondary,no,241,yes,yes,unknown,4,jun,144,1,-1,0,unknown,no
8674,2778,26,student,single,tertiary,no,39,no,no,cellular,26,may,396,3,-1,0,unknown,yes
8675,1588,42,technician,married,tertiary,no,757,no,no,cellular,10,feb,154,1,-1,0,unknown,yes
8676,8123,44,management,divorced,tertiary,no,3,no,no,cellular,6,may,248,1,-1,0,unknown,no
8677,8638,34,technician,married,secondary,no,2019,yes,yes,unknown,27,jun,102,1,-1,0,unknown,no
8678,679,25,student,married,tertiary,no,10,yes,no,cellular,21,jul,857,4,-1,0,unknown,yes
8679,9066,33,management,married,tertiary,no,3,yes,no,cellular,18,jul,163,7,-1,0,unknown,no
8680,444,45,management,married,tertiary,no,655,no,no,unknown,20,jun,693,3,-1,0,unknown,yes
8681,2596,30,services,single,secondary,no,140,yes,no,cellular,15,may,760,1,-1,0,unknown,yes
8682,9721,31,admin.,married,secondary,no,62,no,no,cellular,17,apr,346,2,-1,0,unknown,no
8683,4710,43,management,single,tertiary,no,0,no,no,cellular,30,jun,275,2,296,1,failure,yes
8684,3784,18,student,single,primary,no,608,no,no,cellular,13,nov,210,1,93,1,success,yes
8685,3701,36,management,single,tertiary,no,62,yes,no,cellular,3,nov,566,1,182,7,failure,yes
8686,5199,47,admin.,married,secondary,no,3676,no,no,cellular,18,oct,567,1,95,3,success,yes
8687,6690,58,management,married,tertiary,no,3768,yes,no,unknown,18,jun,316,1,-1,0,unknown,no
8688,9363,38,technician,single,secondary,no,0,no,no,unknown,1,mar,10,1,-1,0,unknown,no
8689,9564,44,admin.,divorced,secondary,no,161,yes,no,unknown,7,may,89,2,-1,0,unknown,no
8690,8141,55,blue-collar,married,primary,no,332,yes,no,unknown,8,may,318,2,-1,0,unknown,no
8691,3024,30,technician,single,secondary,no,2567,no,no,cellular,18,jun,813,4,-1,0,unknown,yes
8692,3951,25,technician,single,secondary,no,4859,no,no,cellular,12,jan,227,1,-1,0,unknown,yes
8693,6577,49,unemployed,married,tertiary,no,377,no,no,cellular,22,may,158,1,59,2,failure,no
8694,9641,34,technician,single,secondary,no,105,yes,no,cellular,17,nov,303,1,196,2,failure,no
8695,4054,31,unemployed,single,tertiary,no,302,no,no,cellular,3,feb,349,1,357,3,success,yes
8696,8741,47,management,married,tertiary,no,2597,no,no,cellular,31,jul,52,2,-1,0,unknown,no
8697,10302,46,self-employed,married,tertiary,no,226,no,no,cellular,19,aug,561,3,-1,0,unknown,no
8698,3735,33,management,married,tertiary,no,22867,yes,no,cellular,10,nov,266,2,92,3,failure,yes
8699,9369,42,technician,married,secondary,no,782,yes,no,cellular,17,jul,536,2,-1,0,unknown,no
8700,780,27,admin.,single,secondary,no,192,no,no,telephone,28,jul,1076,17,-1,0,unknown,yes
8701,8636,57,retired,married,secondary,no,4490,no,no,cellular,7,aug,101,2,-1,0,unknown,no
8702,3885,79,retired,married,primary,no,3025,no,no,cellular,11,dec,166,3,126,3,other,yes
8703,4570,31,unemployed,single,secondary,no,2616,no,no,cellular,21,may,374,1,185,2,other,yes
8704,3876,49,management,married,tertiary,no,395,no,no,cellular,10,dec,336,5,-1,0,unknown,yes
8705,5696,36,management,married,tertiary,no,918,no,no,cellular,28,aug,58,8,-1,0,unknown,no
8706,1688,42,unemployed,married,tertiary,no,576,no,no,cellular,27,feb,156,1,-1,0,unknown,yes
8707,10473,29,admin.,single,secondary,no,454,no,no,telephone,16,jul,127,11,-1,0,unknown,no
8708,2030,34,management,married,tertiary,no,606,no,no,cellular,20,apr,97,1,-1,0,unknown,yes
8709,2355,36,management,single,tertiary,no,7506,yes,no,cellular,6,may,839,2,188,1,success,yes
8710,4931,41,management,married,tertiary,no,1092,no,no,cellular,5,aug,736,1,-1,0,unknown,yes
8711,7738,44,technician,married,secondary,no,2857,no,no,cellular,5,aug,318,2,-1,0,unknown,no
8712,8349,27,blue-collar,single,secondary,no,2364,yes,no,unknown,28,may,221,1,-1,0,unknown,no
8713,10207,60,retired,divorced,primary,no,2516,no,no,telephone,4,feb,157,1,-1,0,unknown,no
8714,8015,42,blue-collar,married,unknown,no,8600,no,no,unknown,11,jun,90,9,-1,0,unknown,no
8715,5161,28,management,single,tertiary,no,390,no,no,cellular,29,sep,845,1,232,4,success,yes
8716,4694,68,retired,divorced,primary,no,476,no,no,telephone,28,jun,363,1,-1,0,unknown,yes
8717,4434,73,retired,married,primary,no,796,no,no,cellular,23,apr,888,1,182,3,success,yes
8718,5578,48,entrepreneur,divorced,tertiary,no,275,no,yes,unknown,5,jun,34,1,-1,0,unknown,no
8719,9606,41,retired,single,primary,no,0,no,no,cellular,8,may,239,1,368,2,failure,no
8720,3502,34,management,married,tertiary,no,16,yes,no,telephone,29,sep,316,1,119,1,other,yes
8721,3569,40,technician,married,secondary,no,2266,no,no,cellular,16,oct,447,1,147,5,failure,yes
8722,7741,36,blue-collar,married,secondary,no,2894,yes,no,cellular,18,nov,91,1,124,1,failure,no
8723,6131,41,blue-collar,married,secondary,no,438,yes,no,unknown,30,may,129,3,-1,0,unknown,no
8724,1614,37,technician,married,tertiary,no,127,yes,no,cellular,13,feb,71,1,-1,0,unknown,yes
8725,9537,35,blue-collar,single,secondary,yes,-947,yes,no,cellular,5,may,148,4,362,3,failure,no
8726,10239,41,technician,single,tertiary,no,5389,no,no,cellular,13,aug,209,5,-1,0,unknown,no
8727,10013,52,management,married,tertiary,no,1646,no,yes,cellular,9,feb,92,3,-1,0,unknown,no
8728,7176,57,retired,married,primary,no,-64,yes,no,telephone,24,jul,147,1,-1,0,unknown,no
8729,1366,37,admin.,divorced,secondary,no,1533,yes,no,cellular,21,nov,555,4,-1,0,unknown,yes
8730,7300,29,management,single,tertiary,no,54,yes,yes,unknown,26,may,257,3,-1,0,unknown,no
8731,9320,32,management,married,tertiary,no,8,yes,no,cellular,26,may,175,2,-1,0,unknown,no
8732,4267,33,management,divorced,tertiary,no,2240,no,no,cellular,8,mar,264,2,278,1,success,yes
8733,4227,65,unemployed,married,secondary,no,3195,no,no,telephone,2,mar,904,1,-1,0,unknown,yes
8734,7831,26,blue-collar,single,secondary,no,341,no,no,cellular,18,jul,225,2,-1,0,unknown,no
8735,5085,37,services,single,tertiary,no,1189,no,no,cellular,13,sep,323,9,199,4,other,yes
8736,8845,32,housemaid,married,tertiary,no,357,yes,no,cellular,3,feb,133,3,77,2,failure,no
8737,8423,34,self-employed,single,tertiary,no,1943,yes,no,cellular,16,apr,478,2,-1,0,unknown,no
8738,2917,29,student,single,secondary,no,1779,no,no,cellular,4,jun,400,1,-1,0,unknown,yes
8739,5456,26,admin.,single,tertiary,no,2170,yes,no,cellular,26,may,81,1,29,1,failure,no
8740,3629,59,retired,married,primary,no,3648,no,no,telephone,23,oct,257,2,126,3,success,yes
8741,4959,32,technician,married,secondary,no,473,no,yes,cellular,10,aug,1064,1,95,3,success,yes
8742,97,32,services,single,secondary,no,772,yes,no,unknown,15,may,697,3,-1,0,unknown,yes
8743,1488,59,retired,divorced,secondary,no,514,no,no,cellular,3,feb,261,1,-1,0,unknown,yes
8744,1198,59,housemaid,married,tertiary,no,0,no,no,telephone,13,nov,494,1,-1,0,unknown,yes
8745,5240,78,management,married,unknown,no,1780,yes,no,cellular,25,oct,211,2,185,7,success,yes
8746,9439,46,services,divorced,secondary,no,-179,no,no,cellular,2,feb,151,1,214,2,failure,no
8747,490,52,entrepreneur,married,tertiary,yes,-468,no,no,cellular,8,jul,534,1,-1,0,unknown,yes
8748,6306,35,retired,single,secondary,no,527,no,yes,unknown,2,jul,348,3,-1,0,unknown,no
8749,9376,38,management,married,tertiary,no,0,yes,no,unknown,20,may,206,1,-1,0,unknown,no
8750,4861,53,blue-collar,married,primary,no,306,no,no,cellular,28,jul,388,3,181,1,success,yes
8751,1025,45,technician,single,tertiary,no,0,no,no,cellular,18,aug,773,4,-1,0,unknown,yes
8752,5399,36,admin.,single,secondary,no,886,yes,yes,cellular,14,may,362,6,-1,0,unknown,no
8753,3354,86,retired,divorced,primary,no,0,no,no,telephone,26,aug,189,1,-1,0,unknown,yes
8754,8796,39,services,married,secondary,no,3165,yes,no,cellular,15,may,56,1,368,2,failure,no
8755,7337,35,management,single,tertiary,no,0,no,yes,cellular,11,jul,71,3,-1,0,unknown,no
8756,6735,27,services,single,secondary,no,230,no,no,unknown,27,jul,5,1,-1,0,unknown,no
8757,8997,39,entrepreneur,married,tertiary,no,4,yes,yes,cellular,2,feb,871,4,-1,0,unknown,no
8758,8307,58,retired,married,secondary,no,2553,no,no,cellular,14,aug,366,2,-1,0,unknown,no
8759,2920,41,services,married,secondary,no,0,yes,yes,cellular,4,jun,352,2,122,2,failure,yes
8760,6728,58,management,single,tertiary,no,1387,yes,no,unknown,5,may,174,5,-1,0,unknown,no
8761,3785,58,services,divorced,secondary,no,462,no,no,cellular,13,nov,495,1,93,1,success,yes
